地区,日期,最高温度,最低温度
南昌,2015年12月04日,13,6
南昌,2015年12月05日,7,5
南昌,2015年12月06日,9,6
南昌,2015年12月07日,13,9
南昌,2015年12月08日,14,9
南昌,2015年12月09日,12,9
南昌,2015年12月10日,14,9
南昌,2015年12月11日,13,9
南昌,2015年12月12日,12,8
南昌,2015年12月13日,10,7
南昌,2015年12月14日,10,7
南昌,2015年12月15日,12,5
南昌,2015年12月16日,9,1
南昌,2015年12月17日,8,1
南昌,2015年12月18日,9,3
南昌,2015年12月19日,10,5
南昌,2015年12月20日,8,4
南昌,2015年12月21日,12,6
南昌,2015年12月22日,12,8
南昌,2015年12月23日,11,6
南昌,2015年12月24日,9,7
南昌,2015年12月25日,12,7
南昌,2015年12月26日,12,7
南昌,2015年12月27日,12,6
南昌,2015年12月28日,13,5
南昌,2015年12月29日,11,6
南昌,2015年12月30日,13,5
南昌,2015年12月31日,13,6
南昌,2016年01月01日,13,8
南昌,2016年01月02日,16,10
南昌,2016年01月03日,18,12
南昌,2016年01月04日,17,9
南昌,2016年01月05日,11,8
南昌,2016年01月06日,12,7
南昌,2016年01月07日,11,6
南昌,2016年01月08日,11,6
南昌,2016年01月09日,9,7
南昌,2016年01月10日,8,7
南昌,2016年01月11日,9,6
南昌,2016年01月12日,8,5
南昌,2016年01月13日,8,4
南昌,2016年01月14日,9,4
南昌,2016年01月15日,9,4
南昌,2016年01月16日,12,6
南昌,2016年01月17日,10,3
南昌,2016年01月18日,11,3
南昌,2016年01月19日,10,3
南昌,2016年01月20日,7,1
南昌,2016年01月21日,2,0
南昌,2016年01月22日,2,-2
南昌,2016年01月23日,2,-5
南昌,2016年01月24日,0,-5
南昌,2016年01月25日,4,-2
南昌,2016年01月26日,7,3
南昌,2016年01月27日,6,4
南昌,2016年01月28日,8,4
南昌,2016年01月29日,7,5
南昌,2016年01月30日,8,4
南昌,2016年01月31日,6,0
南昌,2016年02月01日,4,0
南昌,2016年02月02日,6,-1
南昌,2016年02月03日,9,1
南昌,2016年02月04日,7,2
南昌,2016年02月05日,11,1
南昌,2016年02月06日,11,0
南昌,2016年02月07日,13,3
南昌,2016年02月08日,17,4
南昌,2016年02月09日,19,7
南昌,2016年02月10日,22,12
南昌,2016年02月11日,23,16
南昌,2016年02月12日,25,12
南昌,2016年02月13日,15,3
南昌,2016年02月14日,5,2
南昌,2016年02月15日,9,2
南昌,2016年02月16日,11,2
南昌,2016年02月17日,13,5
南昌,2016年02月18日,16,8
南昌,2016年02月19日,16,8
南昌,2016年02月20日,15,5
南昌,2016年02月21日,12,7
南昌,2016年02月22日,9,6
南昌,2016年02月23日,9,7
南昌,2016年02月24日,12,5
南昌,2016年02月25日,13,9
南昌,2016年02月26日,15,6
南昌,2016年02月27日,18,6
南昌,2016年02月28日,20,7
南昌,2016年02月29日,16,5
南昌,2016年03月01日,19,8
南昌,2016年03月02日,22,11
南昌,2016年03月03日,24,15
南昌,2016年03月04日,23,13
南昌,2016年03月05日,22,14
南昌,2016年03月06日,24,14
南昌,2016年03月07日,26,9
南昌,2016年03月08日,20,6
南昌,2016年03月09日,9,4
南昌,2016年03月10日,8,3
南昌,2016年03月11日,12,5
南昌,2016年03月12日,16,10
南昌,2016年03月13日,14,8
南昌,2016年03月14日,17,9
南昌,2016年03月15日,14,9
南昌,2016年03月16日,17,14
南昌,2016年03月17日,17,12
南昌,2016年03月18日,17,14
南昌,2016年03月19日,22,13
南昌,2016年03月20日,18,12
南昌,2016年03月21日,15,11
南昌,2016年03月22日,14,10
南昌,2016年03月23日,15,10
南昌,2016年03月24日,14,6
南昌,2016年03月25日,16,7
南昌,2016年03月26日,17,8
南昌,2016年03月27日,17,6
南昌,2016年03月28日,20,9
南昌,2016年03月29日,19,14
南昌,2016年03月30日,16,11
南昌,2016年03月31日,19,13
南昌,2016年04月01日,26,17
南昌,2016年04月02日,26,17
南昌,2016年04月03日,21,15
南昌,2016年04月04日,19,16
南昌,2016年04月05日,25,18
南昌,2016年04月06日,27,17
南昌,2016年04月07日,18,15
南昌,2016年04月08日,21,15
南昌,2016年04月09日,21,16
南昌,2016年04月10日,22,17
南昌,2016年04月11日,24,16
南昌,2016年04月12日,26,18
南昌,2016年04月13日,26,18
南昌,2016年04月14日,24,19
南昌,2016年04月15日,23,18
南昌,2016年04月16日,24,15
南昌,2016年04月17日,22,14
南昌,2016年04月18日,22,13
南昌,2016年04月19日,26,20
南昌,2016年04月20日,25,19
南昌,2016年04月21日,23,17
南昌,2016年04月22日,25,18
南昌,2016年04月23日,20,17
南昌,2016年04月24日,21,16
南昌,2016年04月25日,21,17
南昌,2016年04月26日,21,18
南昌,2016年04月27日,24,15
南昌,2016年04月28日,25,16
南昌,2016年04月29日,26,18
南昌,2016年04月30日,26,20
南昌,2016年05月01日,27,21
南昌,2016年05月02日,27,19
南昌,2016年05月03日,29,18
南昌,2016年05月04日,29,21
南昌,2016年05月05日,27,21
南昌,2016年05月06日,26,20
南昌,2016年05月07日,25,20
南昌,2016年05月08日,22,18
南昌,2016年05月09日,21,17
南昌,2016年05月10日,24,17
南昌,2016年05月11日,27,18
南昌,2016年05月12日,31,20
南昌,2016年05月13日,29,20
南昌,2016年05月14日,30,18
南昌,2016年05月15日,20,15
南昌,2016年05月16日,24,16
南昌,2016年05月17日,20,19
南昌,2016年05月18日,27,20
南昌,2016年05月19日,23,20
南昌,2016年05月20日,22,19
南昌,2016年05月21日,22,18
南昌,2016年05月22日,24,19
南昌,2016年05月23日,26,21
南昌,2016年05月24日,25,21
南昌,2016年05月25日,26,20
南昌,2016年05月26日,25,22
南昌,2016年05月27日,29,22
南昌,2016年05月28日,26,22
南昌,2016年05月29日,24,20
南昌,2016年05月30日,28,24
南昌,2016年05月31日,33,25
南昌,2016年06月01日,31,21
南昌,2016年06月02日,23,20
南昌,2016年06月03日,22,19
南昌,2016年06月04日,19,20
南昌,2016年06月05日,30,22
南昌,2016年06月06日,32,24
南昌,2016年06月07日,32,24
南昌,2016年06月08日,32,23
南昌,2016年06月09日,32,24
南昌,2016年06月10日,32,25
南昌,2016年06月11日,30,24
南昌,2016年06月12日,27,23
南昌,2016年06月13日,31,23
南昌,2016年06月14日,32,23
南昌,2016年06月15日,26,21
南昌,2016年06月16日,27,21
南昌,2016年06月17日,31,24
南昌,2016年06月18日,31,25
南昌,2016年06月19日,31,25
南昌,2016年06月20日,33,26
南昌,2016年06月21日,35,28
南昌,2016年06月22日,36,28
南昌,2016年06月23日,37,28
南昌,2016年06月24日,36,26
南昌,2016年06月25日,30,24
南昌,2016年06月26日,28,23
南昌,2016年06月27日,33,26
南昌,2016年06月28日,33,26
南昌,2016年06月29日,31,25
南昌,2016年06月30日,33,26
南昌,2016年07月01日,33,27
南昌,2016年07月02日,32,26
南昌,2016年07月03日,30,25
南昌,2016年07月04日,28,26
南昌,2016年07月05日,30,26
南昌,2016年07月06日,33,27
南昌,2016年07月07日,34,27
南昌,2016年07月08日,35,27
南昌,2016年07月09日,34,27
南昌,2016年07月10日,31,27
南昌,2016年07月11日,32,27
南昌,2016年07月12日,33,27
南昌,2016年07月13日,34,28
南昌,2016年07月14日,34,26
南昌,2016年07月15日,34,26
南昌,2016年07月16日,30,26
南昌,2016年07月17日,30,25
南昌,2016年07月18日,28,26
南昌,2016年07月19日,32,27
南昌,2016年07月20日,34,27
南昌,2016年07月21日,35,28
南昌,2016年07月22日,36,28
南昌,2016年07月23日,37,29
南昌,2016年07月24日,37,29
南昌,2016年07月25日,38,30
南昌,2016年07月26日,38,29
南昌,2016年07月27日,38,29
南昌,2016年07月28日,37,29
南昌,2016年07月29日,38,30
南昌,2016年07月30日,38,30
南昌,2016年07月31日,38,29
南昌,2016年08月01日,37,30
南昌,2016年08月02日,36,28
南昌,2016年08月03日,34,27
南昌,2016年08月04日,33,27
南昌,2016年08月05日,34,27
南昌,2016年08月06日,33,27
南昌,2016年08月07日,34,27
南昌,2016年08月08日,33,26
南昌,2016年08月09日,35,27
南昌,2016年08月10日,33,27
南昌,2016年08月11日,35,28
南昌,2016年08月12日,36,28
南昌,2016年08月13日,36,28
南昌,2016年08月14日,36,29
南昌,2016年08月15日,36,29
南昌,2016年08月16日,37,29
南昌,2016年08月17日,37,30
南昌,2016年08月18日,37,30
南昌,2016年08月19日,37,30
南昌,2016年08月20日,37,28
南昌,2016年08月21日,35,28
南昌,2016年08月22日,35,29
南昌,2016年08月23日,35,28
南昌,2016年08月24日,36,29
南昌,2016年08月25日,36,29
南昌,2016年08月26日,36,24
南昌,2016年08月27日,30,23
南昌,2016年08月28日,31,22
南昌,2016年08月29日,31,23
南昌,2016年08月30日,33,24
南昌,2016年08月31日,30,24
南昌,2016年09月01日,28,21
南昌,2016年09月02日,32,22
南昌,2016年09月03日,32,24
南昌,2016年09月04日,30,25
南昌,2016年09月05日,32,25
南昌,2016年09月06日,28,23
南昌,2016年09月07日,30,24
南昌,2016年09月08日,32,24
南昌,2016年09月09日,30,23
南昌,2016年09月10日,25,23
南昌,2016年09月11日,27,22
南昌,2016年09月12日,30,22
南昌,2016年09月13日,30,23
南昌,2016年09月14日,31,24
南昌,2016年09月15日,27,22
南昌,2016年09月16日,28,22
南昌,2016年09月17日,29,22
南昌,2016年09月18日,29,22
南昌,2016年09月19日,28,21
南昌,2016年09月20日,27,20
南昌,2016年09月21日,27,20
南昌,2016年09月22日,29,20
南昌,2016年09月23日,30,21
南昌,2016年09月24日,32,23
南昌,2016年09月25日,34,24
南昌,2016年09月26日,34,26
南昌,2016年09月27日,34,26
南昌,2016年09月28日,26,20
南昌,2016年09月29日,20,18
南昌,2016年09月30日,24,18
南昌,2016年10月01日,22,21
南昌,2016年10月02日,27,22
南昌,2016年10月03日,27,21
南昌,2016年10月04日,28,21
南昌,2016年10月05日,28,22
南昌,2016年10月06日,26,21
南昌,2016年10月07日,25,21
南昌,2016年10月08日,25,18
南昌,2016年10月09日,23,17
南昌,2016年10月10日,23,17
南昌,2016年10月11日,25,18
南昌,2016年10月12日,22,19
南昌,2016年10月13日,23,17
南昌,2016年10月14日,24,18
南昌,2016年10月15日,26,19
南昌,2016年10月16日,26,20
南昌,2016年10月17日,25,20
南昌,2016年10月18日,26,21
南昌,2016年10月19日,24,21
南昌,2016年10月20日,27,22
南昌,2016年10月21日,28,21
南昌,2016年10月22日,23,20
南昌,2016年10月23日,23,19
南昌,2016年10月24日,25,20
南昌,2016年10月25日,24,20
南昌,2016年10月26日,27,20
南昌,2016年10月27日,27,17
南昌,2016年10月28日,19,15
南昌,2016年10月29日,15,13
南昌,2016年10月30日,15,13
南昌,2016年10月31日,17,12
南昌,2016年11月01日,16,12
南昌,2016年11月02日,19,11
南昌,2016年11月03日,21,11
南昌,2016年11月04日,21,11
南昌,2016年11月05日,23,12
南昌,2016年11月06日,23,14
南昌,2016年11月07日,20,12
南昌,2016年11月08日,13,11
南昌,2016年11月09日,10,7
南昌,2016年11月10日,15,8
南昌,2016年11月11日,17,9
南昌,2016年11月12日,19,13
南昌,2016年11月13日,18,15
南昌,2016年11月14日,21,16
南昌,2016年11月15日,19,16
南昌,2016年11月16日,20,16
南昌,2016年11月17日,21,17
南昌,2016年11月18日,22,17
南昌,2016年11月19日,25,18
南昌,2016年11月20日,21,18
南昌,2016年11月21日,21,16
南昌,2016年11月22日,15,6
南昌,2016年11月23日,4,3
南昌,2016年11月24日,7,3
南昌,2016年11月25日,8,5
南昌,2016年11月26日,11,5
南昌,2016年11月27日,14,5
南昌,2016年11月28日,15,6
南昌,2016年11月29日,16,8
南昌,2016年11月30日,15,8
南昌,2016年12月01日,16,8
南昌,2016年12月02日,16,8
南昌,2016年12月03日,15,9
南昌,2016年12月04日,18,10
南昌,2016年12月05日,16,8
南昌,2016年12月06日,14,5
南昌,2016年12月07日,15,5
南昌,2016年12月08日,17,6
南昌,2016年12月09日,15,7
南昌,2016年12月10日,16,7
南昌,2016年12月11日,15,8
南昌,2016年12月12日,17,10
南昌,2016年12月13日,12,7
南昌,2016年12月14日,10,3
南昌,2016年12月15日,10,2
南昌,2016年12月16日,12,3
南昌,2016年12月17日,13,4
南昌,2016年12月18日,18,9
南昌,2016年12月19日,16,12
南昌,2016年12月20日,14,11
南昌,2016年12月21日,13,7
南昌,2016年12月22日,15,5
南昌,2016年12月23日,16,7
南昌,2016年12月24日,13,9
南昌,2016年12月25日,11,7
南昌,2016年12月26日,9,6
南昌,2016年12月27日,9,2
南昌,2016年12月28日,9,2
南昌,2016年12月29日,11,3
南昌,2016年12月30日,11,3
南昌,2016年12月31日,14,5
南昌,2017年01月01日,16,7
南昌,2017年01月02日,17,10
南昌,2017年01月03日,18,12
南昌,2017年01月04日,19,13
南昌,2017年01月05日,16,10
南昌,2017年01月06日,12,9
南昌,2017年01月07日,11,8
南昌,2017年01月08日,13,6
南昌,2017年01月09日,12,7
南昌,2017年01月10日,10,6
南昌,2017年01月11日,7,5
南昌,2017年01月12日,7,5
南昌,2017年01月13日,11,5
南昌,2017年01月14日,10,5
南昌,2017年01月15日,9,3
南昌,2017年01月16日,11,4
南昌,2017年01月17日,8,6
南昌,2017年01月18日,9,6
南昌,2017年01月19日,9,4
南昌,2017年01月20日,9,0
南昌,2017年01月21日,10,2
南昌,2017年01月22日,13,4
南昌,2017年01月23日,13,4
南昌,2017年01月24日,13,6
南昌,2017年01月25日,13,5
南昌,2017年01月26日,14,4
南昌,2017年01月27日,16,6
南昌,2017年01月28日,19,8
南昌,2017年01月29日,20,6
南昌,2017年01月30日,9,5
南昌,2017年01月31日,10,4
南昌,2017年02月01日,8,4
南昌,2017年02月02日,8,4
南昌,2017年02月03日,9,7
南昌,2017年02月04日,11,6
南昌,2017年02月05日,12,7
南昌,2017年02月06日,13,7
南昌,2017年02月07日,10,6
南昌,2017年02月08日,5,3
南昌,2017年02月09日,8,1
南昌,2017年02月10日,10,1
南昌,2017年02月11日,12,2
南昌,2017年02月12日,13,4
南昌,2017年02月13日,16,5
南昌,2017年02月14日,19,7
南昌,2017年02月15日,20,10
南昌,2017年02月16日,22,13
南昌,2017年02月17日,21,9
南昌,2017年02月18日,16,8
南昌,2017年02月19日,21,11
南昌,2017年02月20日,22,9
南昌,2017年02月21日,14,6
南昌,2017年02月22日,5,4
南昌,2017年02月23日,8,4
南昌,2017年02月24日,10,4
南昌,2017年02月25日,14,5
南昌,2017年02月26日,16,6
南昌,2017年02月27日,19,9
南昌,2017年02月28日,18,10
南昌,2017年03月01日,20,5
南昌,2017年03月02日,16,7
南昌,2017年03月03日,15,9
南昌,2017年03月04日,15,11
南昌,2017年03月05日,13,9
南昌,2017年03月06日,16,9
南昌,2017年03月07日,17,9
南昌,2017年03月08日,18,9
南昌,2017年03月09日,20,10
南昌,2017年03月10日,14,11
南昌,2017年03月11日,17,12
南昌,2017年03月12日,15,12
南昌,2017年03月13日,12,7
南昌,2017年03月14日,15,7
南昌,2017年03月15日,13,9
南昌,2017年03月16日,15,9
南昌,2017年03月17日,13,9
南昌,2017年03月18日,12,9
南昌,2017年03月19日,14,10
南昌,2017年03月20日,15,11
南昌,2017年03月21日,15,10
南昌,2017年03月22日,12,10
南昌,2017年03月23日,16,11
南昌,2017年03月24日,11,9
南昌,2017年03月25日,16,10
南昌,2017年03月26日,19,11
南昌,2017年03月27日,22,13
南昌,2017年03月28日,19,14
南昌,2017年03月29日,19,14
南昌,2017年03月30日,19,13
南昌,2017年03月31日,16,8
南昌,2017年04月01日,20,10
南昌,2017年04月02日,23,14
南昌,2017年04月03日,22,16
南昌,2017年04月04日,25,19
南昌,2017年04月05日,26,20
南昌,2017年04月06日,27,20
南昌,2017年04月07日,24,19
南昌,2017年04月08日,29,20
南昌,2017年04月09日,21,12
南昌,2017年04月10日,13,10
南昌,2017年04月11日,14,11
南昌,2017年04月12日,19,12
南昌,2017年04月13日,24,13
南昌,2017年04月14日,27,16
南昌,2017年04月15日,29,20
南昌,2017年04月16日,29,19
南昌,2017年04月17日,25,17
南昌,2017年04月18日,28,18
南昌,2017年04月19日,27,20
南昌,2017年04月20日,25,15
南昌,2017年04月21日,18,12
南昌,2017年04月22日,23,14
南昌,2017年04月23日,26,17
南昌,2017年04月24日,27,19
南昌,2017年04月25日,21,18
南昌,2017年04月26日,20,15
南昌,2017年04月27日,22,13
南昌,2017年04月28日,24,13
南昌,2017年04月29日,26,16
南昌,2017年04月30日,29,20
南昌,2017年05月01日,25,20
南昌,2017年05月02日,26,19
南昌,2017年05月03日,26,19
南昌,2017年05月04日,24,18
南昌,2017年05月05日,26,19
南昌,2017年05月06日,28,20
南昌,2017年05月07日,27,20
南昌,2017年05月08日,23,17
南昌,2017年05月09日,29,18
南昌,2017年05月10日,31,20
南昌,2017年05月11日,31,21
南昌,2017年05月12日,27,21
南昌,2017年05月13日,32,22
南昌,2017年05月14日,32,22
南昌,2017年05月15日,27,19
南昌,2017年05月16日,26,18
南昌,2017年05月17日,29,20
南昌,2017年05月18日,31,22
南昌,2017年05月19日,30,23
南昌,2017年05月20日,31,23
南昌,2017年05月21日,30,24
南昌,2017年05月22日,28,22
南昌,2017年05月23日,25,21
南昌,2017年05月24日,26,19
南昌,2017年05月25日,28,19
南昌,2017年05月26日,31,21
南昌,2017年05月27日,32,22
南昌,2017年05月28日,32,22
南昌,2017年05月29日,34,24
南昌,2017年05月30日,34,24
南昌,2017年05月31日,31,23
南昌,2017年06月01日,24,20
南昌,2017年06月02日,31,24
南昌,2017年06月03日,30,25
南昌,2017年06月04日,29,23
南昌,2017年06月05日,29,20
