地区,时间,温度,风向,风级,降水量,相对湿度,空气质量
宜宾,16,29,东风,1,0,67,47
宜宾,17,28,东风,1,0,66,44
宜宾,18,27,东风,1,0,67,44
宜宾,19,26,东风,2,0,81,51
宜宾,20,26,东北风,1,0,82,52
宜宾,21,26,东风,1,0,83,54
宜宾,22,26,东北风,1,0,86,56
宜宾,23,25,南风,1,0,93,59
宜宾,00,25,西南风,1,0,88,61
宜宾,01,25,西南风,2,0,97,62
宜宾,02,25,西北风,1,0,96,62
宜宾,03,24,西风,1,0,99,60
宜宾,04,24,西北风,2,0,100,58
宜宾,05,,,,,,
内江,06,25,西北风,1,0,93,48
内江,07,25,东风,1,0,86,44
内江,08,25,东风,1,0,87,38
内江,09,26,西南风,1,0,78,40
内江,10,26,西风,1,0,79,46
内江,11,26,东风,1,0,83,44
内江,12,26,西南风,2,0,79,42
内江,13,27,东南风,1,0,75,48
内江,14,27,东北风,2,0,76,42
内江,15,27,北风,2,0,75,42
内江,16,28,东北风,1,0,74,52
内江,17,27,东北风,2,0,74,51
内江,18,27,北风,1,0,72,53
内江,19,26,西北风,1,0,82,56
内江,20,26,西北风,1,0,84,54
内江,21,25,西北风,1,0,82,53
内江,22,25,西北风,1,0,85,55
内江,23,25,北风,1,0,84,57
内江,00,25,西风,1,0,86,52
内江,01,24,东风,1,0,90,50
内江,02,24,北风,1,0,93,55
内江,03,24,北风,1,0,95,53
内江,04,24,西风,1,0,95,
内江,05,,,,,,
资阳,06,24,西南风,2,0,71,29
资阳,07,24,西南风,2,0,66,20
资阳,08,24,南风,1,0,70,30
资阳,09,24,西风,1,0,79,43
资阳,10,24,西风,1,0,81,44
资阳,11,25,西风,1,0,78,37
资阳,12,25,南风,1,0,69,36
资阳,13,25,西风,1,0,75,39
资阳,14,25,西北风,2,0,76,40
资阳,15,26,西北风,1,0,74,42
资阳,16,27,东北风,1,0,68,39
资阳,17,27,东北风,1,0,69,40
资阳,18,26,东风,2,0,73,51
资阳,19,26,东风,1,0,71,54
资阳,20,25,北风,1,0,76,54
资阳,21,25,北风,0,0,80,56
资阳,22,24,西北风,1,0,86,58
资阳,23,24,西风,1,0,92,59
资阳,00,24,东北风,1,0,93,61
资阳,01,24,西南风,1,0,95,60
资阳,02,23,西南风,1,0,99,59
资阳,03,23,西南风,1,0,100,58
资阳,04,23,西北风,1,0,100,53
资阳,05,,,,,,
乐山,06,23,西风,1,0,66,25
乐山,07,23,北风,1,0,66,20
乐山,08,23,北风,0,0,72,24
乐山,09,24,东南风,1,0,75,27
乐山,10,25,东风,1,0,70,27
乐山,11,26,东南风,1,0,70,27
乐山,12,27,东风,2,0,68,26
乐山,13,28,东北风,1,0,62,30
乐山,14,29,东风,2,0,58,33
乐山,15,30,东南风,1,0,59,38
乐山,16,30,东北风,1,0,45,42
乐山,17,30,东风,2,0,51,41
乐山,18,29,东风,1,0,56,39
乐山,19,28,东北风,1,0,61,30
乐山,20,27,北风,0,0,63,40
乐山,21,26,南风,1,0,71,46
乐山,22,25,北风,1,0.2,89,48
乐山,23,23,西风,1,0.4,84,27
乐山,00,21,西风,1,0.8,88,27
乐山,01,21,西风,1,0.4,99,26
乐山,02,20,东北风,2,0,99,21
乐山,03,21,北风,1,0,99,19
乐山,04,21,东南风,2,0,99,17
乐山,05,,,,,,
广州,06,27,东北风,1,0.0,86,89
广州,07,27,北风,1,0.0,82,84
广州,08,29,东风,1,0.0,69,78
广州,09,30,东北风,1,0.0,65,68
广州,10,32,南风,1,0.0,57,64
广州,11,34,东南风,2,0.0,55,67
广州,12,35,东北风,2,0.0,50,78
广州,13,35,东风,1,0.0,49,87
广州,14,36,西风,1,0.0,46,85
广州,15,36,东北风,2,0.0,47,74
广州,16,36,东北风,1,0.0,44,77
广州,17,36,西南风,1,0.0,45,69
广州,18,33,东北风,1,0.0,56,57
广州,19,33,东风,1,0.0,58,60
广州,20,32,东南风,1,0.0,60,65
广州,21,32,东北风,1,0.0,71,73
广州,22,32,东北风,1,0.0,74,80
广州,23,31,东风,1,0.0,75,83
广州,00,31,西南风,1,0.0,75,82
广州,01,31,西南风,1,0.0,78,82
广州,02,30,南风,1,0.0,78,82
广州,03,30,东北风,1,0.0,81,80
广州,04,29,北风,1,0.0,84,79
广州,05,,,,,,
韶关,06,23,东南风,2,0,87,51
韶关,07,23,东南风,2,0,87,53
韶关,08,26,东南风,1,0,77,51
韶关,09,28,西风,1,0,65,54
韶关,10,30,西风,2,0,59,61
韶关,11,32,西风,2,0,54,63
韶关,12,33,西北风,2,0,50,64
韶关,13,35,西北风,2,0,47,63
韶关,14,36,东北风,1,0,43,
韶关,15,36,西风,2,0,40,
韶关,16,36,西北风,2,0,39,62
韶关,17,35,西风,2,0,41,62
韶关,18,33,西风,2,0,49,62
韶关,19,31,东南风,2,0,61,63
韶关,20,29,东南风,2,0,67,69
韶关,21,29,东南风,2,0,72,64
韶关,22,28,东南风,2,0,76,60
韶关,23,27,东南风,2,0,80,58
韶关,00,26,东南风,2,0,83,55
韶关,01,26,东南风,2,0,84,54
韶关,02,26,东南风,2,0,84,54
韶关,03,25,东南风,2,0,87,52
韶关,04,25,东南风,2,0,86,52
韶关,05,,,,,,
惠州,06,28,东南风,1,0.0,89,85
惠州,07,28,东南风,1,0.0,87,80
惠州,08,30,东南风,1,0.0,79,72
惠州,09,32,东南风,2,0.0,73,71
惠州,10,33,东风,2,0.0,63,65
惠州,11,34,东风,2,0.0,59,62
惠州,12,35,东北风,2,0.0,52,62
惠州,13,36,东南风,2,0.0,50,59
惠州,14,36,东风,2,0.0,49,56
惠州,15,36,南风,2,0.0,57,58
惠州,16,36,东南风,2,0.0,57,57
惠州,17,36,东南风,1,0.0,59,59
惠州,18,34,南风,1,0.0,67,57
惠州,19,33,东南风,1,0.0,69,57
惠州,20,32,东南风,1,0.0,71,67
惠州,21,32,东南风,1,0.0,73,68
惠州,22,31,东南风,1,0.0,76,75
惠州,23,31,南风,1,0.0,78,73
惠州,00,30,东南风,1,0.0,81,67
惠州,01,30,东南风,1,0.0,82,64
惠州,02,30,东风,1,0.0,83,68
惠州,03,29,东南风,1,0.0,85,72
惠州,04,29,东南风,1,0.0,87,68
惠州,05,,,,,,
梅州,06,25,西风,1,0,97,57
梅州,07,25,西风,1,0,96,54
梅州,08,28,西北风,1,0,85,54
梅州,09,30,东北风,1,0,66,57
梅州,10,32,北风,2,0,57,63
梅州,11,33,东风,2,0,53,60
梅州,12,34,西北风,2,0,45,57
梅州,13,35,北风,2,0,38,59
梅州,14,36,西北风,2,0,39,54
梅州,15,36,南风,2,0,38,50
梅州,16,36,西北风,1,0,37,54
梅州,17,36,西风,2,0,40,52
梅州,18,34,西北风,2,0,43,49
梅州,19,31,西风,2,0,60,73
梅州,20,30,西北风,1,0,66,82
梅州,21,30,西南风,1,0,66,73
梅州,22,29,西南风,1,0,68,59
梅州,23,28,西风,2,0,76,52
梅州,00,27,西风,2,0,82,52
梅州,01,27,西风,1,0,86,56
梅州,02,26,西北风,2,0,92,57
梅州,03,26,西北风,2,0,92,61
梅州,04,25,西北风,1,0,91,58
梅州,05,,,,,,
汕头,06,29,西风,1,0,82,70
汕头,07,30,西风,1,0,78,67
汕头,08,31,南风,1,0,66,60
汕头,09,32,西北风,1,0,59,55
汕头,10,34,西南风,2,0,55,60
汕头,11,35,西风,1,0,50,61
汕头,12,36,西南风,1,0,52,61
汕头,13,36,东南风,2,0,47,63
汕头,14,35,南风,3,0,48,56
汕头,15,35,东南风,3,0,49,55
汕头,16,33,东南风,2,0,55,57
汕头,17,33,东南风,2,0,57,57
汕头,18,32,东南风,2,0,59,65
汕头,19,31,东南风,1,0,74,66
汕头,20,31,东南风,2,0,71,64
汕头,21,31,东风,2,0,68,62
汕头,22,31,东风,1,0,70,64
汕头,23,31,东风,2,0,76,69
汕头,00,30,东风,2,0,79,63
汕头,01,30,东风,2,0,81,52
汕头,02,30,东风,2,0,82,43
汕头,03,29,东风,2,0,85,34
汕头,04,29,东风,2,0,84,33
汕头,05,,,,,,
深圳,06,29,西风,1,0,94,74
深圳,07,29,西北风,0,0,94,70
深圳,08,30,东北风,0,0,87,69
深圳,09,31,西北风,1,0,79,75
深圳,10,32,北风,2,0,70,88
深圳,11,33,东风,1,0,71,89
深圳,12,32,西风,2,0,70,89
深圳,13,34,南风,1,0,70,100
深圳,14,28,西南风,3,8.6,88,113
深圳,15,29,北风,1,2.7,78,102
深圳,16,31,西南风,1,0,67,89
深圳,17,31,东南风,1,0,67,89
深圳,18,30,西南风,1,0,73,68
深圳,19,30,南风,1,0,70,65
深圳,20,30,东南风,1,0,70,65
深圳,21,30,西南风,1,0,79,65
深圳,22,29,南风,1,0.1,81,64
深圳,23,29,东南风,1,0,87,65
深圳,00,29,西南风,0,0,88,69
深圳,01,29,西南风,1,0,88,69
深圳,02,28,西南风,1,0,89,69
深圳,03,28,西风,1,0,88,70
深圳,04,28,南风,1,0,86,74
深圳,05,,,,,,
珠海,06,29,西风,0,0,88,65
珠海,07,29,西北风,1,0,84,64
珠海,08,30,西风,2,0,73,69
珠海,09,32,西风,1,0,67,62
珠海,10,33,东南风,2,0,65,62
珠海,11,34,东风,2,0,67,73
珠海,12,30,西南风,3,0.5,76,93
珠海,13,30,西风,2,0.2,83,77
珠海,14,32,西风,2,0,65,77
珠海,15,34,西南风,2,0,59,111
珠海,16,34,西南风,2,0,67,103
珠海,17,32,南风,2,0,70,59
珠海,18,32,东南风,2,0,66,57
珠海,19,31,西风,2,0,73,59
珠海,20,30,西南风,2,0,76,58
珠海,21,30,西南风,2,0,78,53
珠海,22,30,西南风,1,0,80,46
珠海,23,30,西风,1,0,80,45
珠海,00,29,西风,2,0,82,46
珠海,01,29,西南风,1,0.0,85,52
珠海,02,29,南风,1,0,84,53
珠海,03,29,西风,1,0,88,52
珠海,04,29,西南风,1,0,88,52
珠海,05,,,,,,
佛山,06,29,西南风,1,0,87,
佛山,07,29,西风,2,0,88,
佛山,08,30,西北风,2,0,83,
佛山,09,32,西北风,2,0.1,69,
佛山,10,34,北风,2,0,56,
佛山,11,35,东北风,2,0,49,
佛山,12,36,北风,2,0.1,50,
佛山,13,35,东风,2,0.1,55,
佛山,14,37,东风,2,0.1,50,
佛山,15,36,东北风,2,0.1,48,
佛山,16,37,东北风,1,0.1,46,
佛山,17,36,东风,2,0.1,46,
佛山,18,35,东风,2,0,49,
佛山,19,34,南风,2,0,64,
佛山,20,32,南风,2,0.1,69,
佛山,21,32,南风,2,0,70,
佛山,22,32,南风,2,0,72,
佛山,23,32,南风,2,0,70,
佛山,00,31,南风,2,0,72,
佛山,01,31,南风,2,0,73,
佛山,02,30,南风,2,0,82,
佛山,03,30,东南风,1,0,86,
佛山,04,30,东南风,1,0,88,
佛山,05,,,,,,
肇庆,06,26,西南风,2,0,99,59
肇庆,07,26,西风,2,0,100,59
肇庆,08,27,西风,2,0,100,60
肇庆,09,29,西风,1,0,96,57
肇庆,10,32,东风,1,0,72,55
肇庆,11,33,东北风,1,0,62,50
肇庆,12,34,西南风,2,0,60,52
肇庆,13,35,北风,1,0,56,63
肇庆,14,36,西北风,1,0,51,74
肇庆,15,35,东北风,2,0,48,57
肇庆,16,36,北风,1,0,46,67
肇庆,17,35,东北风,2,0,53,69
肇庆,18,34,东风,1,0,56,69
肇庆,19,33,东南风,1,0,61,70
肇庆,20,32,西北风,1,0,63,69
肇庆,21,30,南风,1,0,80,68
肇庆,22,29,西风,1,0,79,68
肇庆,23,29,西风,1,0,80,
肇庆,00,28,西北风,1,0,89,65
肇庆,01,28,西南风,1,0,100,
肇庆,02,28,南风,1,0,100,68
肇庆,03,28,西南风,1,0,100,68
肇庆,04,27,西风,1,0,100,70
肇庆,05,,,,,,
湛江,06,27,西北风,1,0,98,60
湛江,07,27,西北风,1,0,98,59
湛江,08,29,北风,0,0,91,63
湛江,09,30,西南风,1,0,83,59
湛江,10,31,西风,1,0,79,59
湛江,11,31,北风,0,0,74,63
湛江,12,32,东风,1,0,69,
湛江,13,33,南风,1,0,66,67
湛江,14,34,南风,1,0,64,67
湛江,15,31,西风,2,0,73,64
湛江,16,28,北风,3,0,72,61
湛江,17,29,北风,1,0,74,41
湛江,18,30,北风,0,0,75,42
湛江,19,29,北风,0,0,83,51
湛江,20,28,北风,0,0,89,57
湛江,21,28,东北风,1,0,91,58
湛江,22,27,东风,1,0,94,
湛江,23,27,东风,1,0,95,53
湛江,00,29,东南风,2,0,91,52
湛江,01,29,东南风,2,0,86,49
湛江,02,29,南风,1,0,91,42
湛江,03,28,南风,2,0,90,26
湛江,04,28,南风,1,0,91,25
湛江,05,,,,,,
江门,06,28,南风,1,0,79,44
江门,07,28,西风,1,0,87,42
江门,08,29,西南风,2,0,78,49
江门,09,31,南风,1,0,71,55
江门,10,33,东北风,1,0,65,75
江门,11,33,北风,2,0,63,92
江门,12,34,东北风,2,0,58,147
江门,13,35,东北风,2,0,50,157
江门,14,36,北风,2,0,45,148
江门,15,36,北风,2,0,42,134
江门,16,36,西北风,2,0,40,134
江门,17,35,南风,3,0,57,135
江门,18,33,南风,2,0,67,108
江门,19,32,西南风,2,0,76,68
江门,20,32,西南风,2,0,75,65
江门,21,30,西风,2,0,77,65
江门,22,30,西风,2,0,77,63
江门,23,30,西风,2,0,82,63
江门,00,30,西风,1,0,83,64
江门,01,30,西风,1,0,85,66
江门,02,29,西风,1,0,89,65
江门,03,29,西南风,1,0,93,
江门,04,28,西南风,1,0,98,
江门,05,,,,,,
河源,06,27,东北风,1,0,87,50
河源,07,27,东风,1,0,88,
河源,08,28,东北风,1,0,81,53
河源,09,31,东风,2,0,70,54
河源,10,33,东风,2,0,56,
河源,11,34,东风,2,0,55,59
河源,12,34,东风,2,0,54,62
河源,13,36,东风,2,0,51,62
河源,14,35,北风,2,0,46,59
河源,15,36,东南风,2,0,48,55
河源,16,36,东风,2,0,47,52
河源,17,36,东北风,1,0,48,58
河源,18,35,东北风,2,0,50,59
河源,19,33,西风,1,0,59,67
河源,20,32,东风,2,0,56,74
河源,21,31,东北风,1,0,66,69
河源,22,30,东北风,1,0,71,63
河源,23,30,东北风,1,0,72,
河源,00,29,东北风,2,0,75,64
河源,01,29,东北风,1,0,79,85
河源,02,28,东北风,1,0,82,70
河源,03,27,东风,2,0,83,66
河源,04,27,东风,1,0,83,68
河源,05,,,,,,
清远,06,27,东南风,2,0,82,66
清远,07,27,东风,1,0,87,64
清远,08,29,东风,2,0,67,70
清远,09,30,东北风,2,0,64,61
清远,10,32,东北风,2,0,56,60
清远,11,33,东北风,2,0,58,61
清远,12,34,东北风,3,0,58,61
清远,13,34,东北风,2,0,52,61
清远,14,35,东北风,2,0,45,60
清远,15,35,东风,2,0,50,56
清远,16,36,东风,1,0,48,60
清远,17,35,东南风,1,0,48,62
清远,18,34,东北风,2,0,48,64
清远,19,32,东北风,2,0,60,67
清远,20,31,北风,2,0,66,69
清远,21,30,北风,2,0,71,
清远,22,29,东北风,2,0,74,65
清远,23,29,东北风,2,0,81,69
清远,00,28,东北风,2,0,80,77
清远,01,28,东北风,2,0,87,73
清远,02,28,东北风,2,0,87,65
清远,03,28,东北风,2,0,90,65
清远,04,28,东北风,3,0,92,66
清远,05,,,,,,
云浮,06,26,东北风,1,0,88,60
云浮,07,26,东北风,1,0,89,61
云浮,08,28,东南风,1,0,80,65
云浮,09,29,北风,1,0,73,75
云浮,10,32,东风,1,0,60,80
云浮,11,33,东北风,1,0,51,64
云浮,12,34,北风,1,0,51,58
云浮,13,35,东风,2,0,52,65
云浮,14,36,东北风,1,0,47,53
云浮,15,35,东北风,1,0,45,60
云浮,16,35,东北风,2,0,42,58
云浮,17,35,东北风,2,0,42,57
云浮,18,34,东南风,1,0,49,51
云浮,19,32,东南风,1,0,54,49
云浮,20,31,东南风,1,0,61,57
云浮,21,30,南风,1,0,66,57
云浮,22,29,东南风,1,0,68,57
云浮,23,28,东风,1,0,72,61
云浮,00,28,东南风,1,0,73,58
云浮,01,27,东北风,1,0,81,59
云浮,02,27,东风,1,0,79,62
云浮,03,27,东风,1,0,81,63
云浮,04,26,东北风,1,0,83,67
云浮,05,,,,,,
昆明,06,17,西南风,1,0,100,70
昆明,07,18,西南风,1,0,95,66
昆明,08,18,西风,2,0,92,69
昆明,09,20,西风,1,0,80,69
昆明,10,22,西风,1,0,74,61
昆明,11,24,南风,2,0,65,51
昆明,12,25,南风,2,0,63,41
昆明,13,26,南风,2,0,59,40
昆明,14,26,南风,2,0,58,48
昆明,15,27,西南风,2,0,53,49
昆明,16,25,南风,3,0,62,43
昆明,17,25,南风,2,0,64,41
昆明,18,24,南风,2,0,69,43
昆明,19,23,东南风,2,0,68,48
昆明,20,23,东南风,2,0,71,48
昆明,21,22,南风,1,0,72,44
昆明,22,20,南风,1,0,79,52
昆明,23,19,西南风,1,0,87,56
昆明,00,19,南风,1,0,89,60
昆明,01,18,南风,1,0,89,57
昆明,02,18,南风,1,0,94,55
昆明,03,19,南风,2,0,86,57
昆明,04,20,南风,2,0,83,55
昆明,05,,,,,,
大理,06,16,西北风,2,0,100,18
大理,07,16,北风,1,0,100,18
大理,08,18,西北风,1,0,100,20
大理,09,20,东南风,1,0,86,18
大理,10,21,东南风,2,0,81,24
大理,11,23,北风,2,0,72,32
大理,12,25,东风,2,0,63,28
大理,13,25,北风,2,0,62,28
大理,14,24,北风,2,0,68,29
大理,15,25,北风,1,0,63,28
大理,16,26,东北风,1,0,58,30
大理,17,26,北风,1,0,56,30
大理,18,26,东风,1,0,59,30
大理,19,24,西风,2,0,67,32
大理,20,20,东北风,1,0,91,42
大理,21,19,西南风,1,0,92,26
大理,22,19,北风,1,0,99,24
大理,23,18,西北风,1,0,100,26
大理,00,18,西风,1,0,98,28
大理,01,18,西北风,2,0,95,29
大理,02,18,西北风,2,0,94,29
大理,03,17,西北风,1,0,100,28
大理,04,17,西风,1,0,100,23
大理,05,,,,,,
红河,06,24,东风,2,0,78,35
红河,07,23,东风,2,0,81,36
红河,08,24,东风,2,0,82,38
红河,09,25,东风,2,0,75,40
红河,10,27,东南风,1,0,71,39
红河,11,28,东风,2,0,68,35
红河,12,29,东风,2,0,64,33
红河,13,30,东南风,1,0,60,35
红河,14,31,东风,2,0,59,44
红河,15,33,北风,2,0,55,32
红河,16,32,东北风,1,0,54,31
红河,17,31,东风,2,0,50,31
红河,18,30,东风,2,0,53,30
红河,19,30,东风,2,0,53,34
红河,20,29,东风,3,0,57,36
红河,21,28,东风,3,0,56,37
红河,22,28,东风,3,0,54,44
红河,23,27,东风,3,0,57,48
红河,00,26,东风,3,0,61,47
红河,01,26,东风,4,0,68,45
红河,02,25,东风,3,0,73,46
红河,03,25,东风,3,0,76,49
红河,04,24,东风,3,0,78,50
红河,05,,,,,,
曲靖,06,19,北风,1,0.0,86,39
曲靖,07,19,北风,2,0.0,90,36
曲靖,08,19,北风,2,0.0,88,35
曲靖,09,19,北风,2,0.0,86,39
曲靖,10,20,北风,2,0.0,84,53
曲靖,11,21,北风,2,0.0,82,52
曲靖,12,22,北风,2,0.0,75,50
曲靖,13,24,北风,2,0.0,64,50
曲靖,14,24,北风,2,0.0,67,48
曲靖,15,24,北风,3,0.0,65,46
曲靖,16,23,北风,1,0.0,67,44
曲靖,17,23,北风,1,0.0,65,46
曲靖,18,24,北风,2,0.0,64,42
曲靖,19,22,北风,2,0.0,72,58
曲靖,20,22,北风,2,0.0,76,52
曲靖,21,21,北风,3,0.0,80,46
曲靖,22,20,北风,3,0.0,83,46
曲靖,23,20,北风,2,0.0,84,42
曲靖,00,20,北风,2,0.0,82,44
曲靖,01,19,北风,2,0.0,82,44
曲靖,02,19,北风,1,0.0,83,40
曲靖,03,19,北风,2,0.0,85,37
曲靖,04,18,北风,1,0.0,87,38
曲靖,05,,,,,,
保山,06,19,南风,1,0,84,18
保山,07,19,南风,1,0,84,21
保山,08,19,东南风,1,0,85,22
保山,09,20,东风,1,0,82,24
保山,10,21,南风,1,0,77,38
保山,11,23,南风,2,0,71,40
保山,12,24,东南风,2,0,62,26
保山,13,26,东风,1,0,57,29
保山,14,27,东风,1,0,54,33
保山,15,27,西南风,2,0,53,30
保山,16,26,西北风,2,0,62,28
保山,17,24,西风,2,0,66,22
保山,18,25,东南风,2,0,64,19
保山,19,25,西南风,2,0,62,24
保山,20,24,西风,1,0,68,27
保山,21,23,西南风,1,0,71,22
保山,22,22,东风,1,0,76,23
保山,23,22,北风,1,0,80,32
保山,00,21,东风,1,0,81,29
保山,01,21,东南风,1,0,83,23
保山,02,20,东风,1,0,84,18
保山,03,20,东风,1,0,84,30
保山,04,20,东南风,1,0,86,23
保山,05,,,,,,
文山,06,19,北风,0,0,100,42
文山,07,19,西南风,1,0,98,46
文山,08,20,东北风,1,0,98,55
文山,09,22,南风,1,0,90,58
文山,10,25,东风,1,0,77,52
文山,11,27,东风,1,0,64,51
文山,12,29,东风,1,0,46,44
文山,13,29,东风,2,0,40,36
文山,14,30,南风,2,0,43,35
文山,15,31,东风,1,0,33,35
文山,16,31,东南风,2,0,31,37
文山,17,30,东风,2,0,39,37
文山,18,29,东风,2,0,47,35
文山,19,27,东风,2,0,55,40
文山,20,26,东风,2,0,63,52
文山,21,24,东南风,1,0,70,59
文山,22,24,东南风,1,0,71,53
文山,23,23,东风,1,0,75,43
文山,00,22,东风,1,0,81,40
文山,01,21,东风,1,0,87,40
文山,02,21,东南风,1,0,93,42
文山,03,20,南风,1,0,95,46
文山,04,20,东北风,1,0,98,46
文山,05,,,,,,
玉溪,06,17,南风,1,0,92,39
玉溪,07,17,东南风,1,0,93,38
玉溪,08,17,南风,1,0,92,45
玉溪,09,20,东南风,1,0,77,51
玉溪,10,22,西南风,1,0,68,58
玉溪,11,25,西南风,2,0,65,58
玉溪,12,26,西南风,2,0,54,53
玉溪,13,28,南风,2,0,49,37
玉溪,14,29,西南风,2,0,43,39
玉溪,15,29,南风,3,0,41,38
玉溪,16,27,西南风,3,0,50,35
玉溪,17,26,西南风,3,0,53,34
玉溪,18,25,西南风,1,0,54,36
玉溪,19,26,西风,1,0,52,52
玉溪,20,23,南风,1,0,72,54
玉溪,21,21,西南风,1,0,75,60
玉溪,22,22,西南风,1,0,75,61
玉溪,23,20,西南风,1,0,81,54
玉溪,00,20,北风,0,0,83,53
玉溪,01,19,西南风,1,0,87,40
玉溪,02,19,南风,1,0,89,43
玉溪,03,18,南风,1,0,90,43
玉溪,04,18,南风,1,0,93,42
玉溪,05,,,,,,
楚雄,06,15,北风,1,0,99,32
楚雄,07,15,西北风,1,0,99,32
楚雄,08,16,西南风,0,0,99,30
楚雄,09,17,东北风,1,0,96,30
楚雄,10,19,南风,1,0,87,44
楚雄,11,23,东南风,2,0,73,51
楚雄,12,26,南风,3,0,59,42
楚雄,13,27,南风,3,0,54,51
楚雄,14,28,西南风,3,0,45,26
楚雄,15,28,西风,3,0,46,25
楚雄,16,29,西南风,2,0,45,25
楚雄,17,28,西南风,3,0,41,26
楚雄,18,27,西南风,2,0,46,25
楚雄,19,26,南风,2,0,55,23
楚雄,20,24,东南风,1,0,66,32
楚雄,21,23,南风,1,0,75,34
楚雄,22,22,北风,1,0,83,29
楚雄,23,20,北风,2,0,84,32
楚雄,00,19,北风,2,0,90,35
楚雄,01,19,北风,1,0,89,36
楚雄,02,19,东南风,1,0,94,32
楚雄,03,18,东北风,1,0,92,35
楚雄,04,18,北风,1,0,95,42
楚雄,05,,,,,,
普洱,06,19,北风,1,0,92,22
普洱,07,19,北风,0,0,93,26
普洱,08,20,西北风,1,0,91,31
普洱,09,22,西北风,1,0,81,51
普洱,10,25,南风,1,0,70,54
普洱,11,27,西南风,1,0,62,49
普洱,12,28,东北风,1,0,61,46
普洱,13,29,西南风,2,0,50,36
普洱,14,29,西南风,2,0,51,34
普洱,15,30,西南风,2,0,51,29
普洱,16,30,西南风,2,0,47,27
普洱,17,30,西南风,2,0,49,28
普洱,18,30,西南风,2,0,50,26
普洱,19,29,西南风,1,0,52,24
普洱,20,27,南风,1,0,60,32
普洱,21,25,西北风,1,0,73,42
普洱,22,24,西北风,1,0,80,51
普洱,23,23,西北风,1,0,83,51
普洱,00,22,西北风,1,0,85,40
普洱,01,22,北风,0,0,88,40
普洱,02,22,北风,0,0,90,34
普洱,03,21,西北风,1,0,91,32
普洱,04,21,西北风,1,0,92,32
普洱,05,,,,,,
昭通,06,17,北风,1,0,79,22
昭通,07,17,北风,1,0,76,23
昭通,08,17,北风,1,0,73,28
昭通,09,18,东北风,1,0,71,34
昭通,10,19,西北风,1,0,70,42
昭通,11,20,东北风,1,0,65,37
昭通,12,21,西南风,2,0,66,34
昭通,13,22,西风,1,0,63,29
昭通,14,24,西南风,2,0,59,31
昭通,15,24,西南风,2,0,58,32
昭通,16,25,东风,1,0,54,35
昭通,17,26,东风,2,0,51,36
昭通,18,23,东北风,2,0,69,32
昭通,19,21,北风,2,0,75,51
昭通,20,19,北风,2,0,83,59
昭通,21,18,北风,2,0,85,54
昭通,22,18,北风,2,0,84,48
昭通,23,18,北风,2,0,84,38
昭通,00,18,北风,2,0,82,30
昭通,01,17,北风,2,0,86,26
昭通,02,17,北风,1,0,84,21
昭通,03,17,东北风,1,0,84,23
昭通,04,17,北风,1,0,86,22
昭通,05,,,,,,
临沧,06,17,北风,0,0,96,32
临沧,07,17,北风,0,0,97,29
临沧,08,17,北风,0,0,98,32
临沧,09,19,北风,0,0,88,26
临沧,10,21,北风,0,0,81,35
临沧,11,23,北风,0,0,72,44
临沧,12,26,北风,0,0,63,44
临沧,13,28,北风,0,0,51,38
临沧,14,28,北风,0,0,55,35
临沧,15,28,北风,0,0,46,33
临沧,16,29,北风,0,0,50,35
临沧,17,28,北风,0,0,57,29
临沧,18,28,北风,0,0,55,24
临沧,19,27,北风,0,0,55,29
临沧,20,25,北风,0,0,67,38
临沧,21,23,北风,0,0,73,32
临沧,22,22,北风,0,0,76,35
临沧,23,21,北风,0,0,78,43
临沧,00,20,北风,0,0,83,40
临沧,01,20,北风,0,0,87,36
临沧,02,19,北风,0,0,90,29
临沧,03,19,北风,0,0,93,30
